genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan,bmi
79.9,186.0,139.7,1.7,16.1,3.8,5.9,74.6,40.3803907966239
95.9183516483517,160.0,71.9,2.8,10.8,4.7,3.8,95.4674157303371,28.0859375
92.7,176.0,98.3,1.5,11.4,0.4,7.5,89.8,31.7342458677686
73.5,168.0,96.0,2.4,12.6,4.7,8.7,72.0,34.0136054421769
77.6,188.0,86.1,1.4,18.4,0.2,5.4,75.1,24.3605703938434
80.8,186.0,58.6,2.2,22.1,4.0,8.7,74.4,16.9383743785409
68.6183516483517,173.0,121.3,3.9,1.1,0.3,10.7,68.0,40.5292525644024
79.4,193.0,67.3,0.6,7.7,0.9,6.3,77.5,18.067599130178
75.4,190.0,65.2,2.0,13.2,3.5,5.1,73.4,18.0609418282548
86.9,196.0,93.6,3.8,0.6,4.8,11.9,87.4,24.3648479800083
79.8,167.0,142.2,3.1,0.7,0.9,5.9,78.7,46.1016058693084
73.4,191.0,66.6,1.5,0.1,5.8,7.3,72.2,18.2560785066199
77.8,203.0,87.8,2.3,0.6,5.4,3.9,78.0,21.3060253828047
69.3,197.0,94.4,2.0,21.6,0.1,11.6,64.8674157303371,24.324254683192
72.5,191.0,68.0,1.4,8.5,2.3,4.3,70.1,18.639839916669
88.2,198.0,109.0,1.2,4.0,0.9,9.9,86.7,27.803285379043
77.6,200.0,64.4,1.0,20.2,5.2,3.3,72.6,16.1
84.9,172.0,61.5,3.2,9.4,4.5,5.5,83.7,20.7882639264467
86.2,174.0,81.7,1.4,14.9,0.7,11.4,82.9,26.9850706830493
73.5,180.0,78.8,4.3,5.1,0.6,3.2,75.5,24.320987654321
71.7,176.0,67.5,1.7,17.7,3.2,3.4,67.2,21.7910640495868
79.2,194.0,112.3,1.2,5.4,2.2,9.2,76.6,29.8384525454352
84.6,198.0,125.6,3.9,1.7,0.4,6.2,84.8,32.0375471890623
90.7,190.0,60.5,1.9,14.2,0.5,7.6,88.4,16.7590027700831
76.6,180.0,108.0,2.1,0.3,3.1,2.8,76.6,33.3333333333333
74.4,190.0,151.330941621886,3.9,17.5,1.1,5.9,68.8,42.0775623268698
92.8,185.0,53.9,1.6,0.6,4.0,8.9,92.7,15.7487216946676
84.9,170.0,125.7,2.6,19.7,0.2,2.6,79.4,43.4948096885813
78.9,172.0,84.9,3.1,0.6,5.8,12.4829548229548,78.5,28.697944835046
93.1,172.0,95.0,3.3,0.1,0.3,4.7,93.5,32.1119524067063
75.4,174.0,104.6,2.0,0.7,0.4,6.1,75.3,34.5488175452504
73.9,200.0,96.7,3.2,10.5,1.7,8.9,71.9,24.175
79.2,187.0,84.8,1.7,0.1,0.4,5.8,80.4,24.250050044325
75.3,173.0,105.7,3.1,17.8,1.6,4.8,73.6,35.3169167028634
84.6,170.0,83.3,2.7,0.1,2.7,4.0,85.0,28.8235294117647
84.6,193.0,125.1,1.3,19.5,3.1,4.2,79.6,33.5847942226637
74.5,192.0,140.1,1.9,2.2,0.9,7.2,73.1,38.0045572916667
91.1,203.0,54.0,2.1,2.0,5.2,0.8,90.2,13.1039336067364
82.1,176.0,53.2,2.1,8.3,0.7,2.2,81.9,17.1745867768595
87.8,183.0,63.9,1.1,0.1,0.6,8.1,88.2,19.0808922332706
87.0,185.0,61.9,2.6,6.5,0.5,4.5,86.7,18.0861943024105
79.5,166.0,120.3,1.4,18.6,3.9,8.6,73.7,43.6565539265496
85.5,179.0,128.6,2.0,4.5,5.6,5.8,82.1,40.1360756530695
77.7,186.0,50.2,3.3,21.4,0.6,7.1,75.9,14.5103480171118
85.5,165.0,83.4,4.7,5.6,1.0,8.3,85.9,30.633608815427
80.9,174.0,78.6,1.9,3.8,6.0,2.2,79.5,25.9611573523583
68.6183516483517,186.0,94.5,2.5,0.4,5.9,11.4,66.2,27.315296566077
95.9183516483517,177.0,62.2,2.8,0.2,2.0,2.1,95.4674157303371,19.8538095694085
82.6,189.0,97.6,0.4,11.3,1.9,3.4,79.8,27.3228633016993
82.1,164.0,93.8,4.5,16.1,0.3,7.6,79.4,34.8750743604997
95.9183516483517,175.0,73.5,3.0,14.8,1.3,4.0,95.4674157303371,24.0
73.9,174.0,98.9,2.5,20.9,0.7,11.2,69.3,32.6661381952702
78.7,184.0,87.5,2.5,13.1,2.3,11.8,76.2,25.8447542533081
91.9,190.0,115.5,1.1,15.9,1.6,1.7,87.1,31.994459833795
81.8,182.0,81.5,2.4,0.4,5.1,3.8,83.2,24.6045163627581
80.4,187.0,115.1,4.2,8.2,2.5,6.9,79.7,32.9148674540307
82.9,193.0,107.8,1.7,16.1,0.5,6.4,81.6,28.9403742382346
73.7,195.0,87.5,4.95212454212454,11.5,3.9,4.9,74.8,23.0111768573307
95.9183516483517,171.0,84.8,2.0,19.8,0.6,12.4829548229548,91.9,29.000376184125
84.2,179.0,110.9,4.2,19.6,0.5,7.1,84.2,34.6119034986424
81.1,179.0,124.9,1.9,17.2,1.6,4.2,76.3,38.981305202709
81.7,193.0,127.0,0.8,9.6,0.5,7.0,79.1,34.0948750302022
75.7,175.0,89.5,0.7,19.1,5.4,0.8,69.3,29.2244897959184
85.2,172.0,85.7,0.8,9.3,1.7,3.4,81.9,28.9683612763656
79.9,210.880283410701,63.6,0.6,14.1,0.6,11.6,77.3,14.2853934098515
83.7,189.0,109.9,2.9,3.2,3.3,9.3,83.0,30.7662159514011
82.2,180.0,61.0,1.7,10.0,3.1,5.7,78.8,18.8271604938272
95.9183516483517,175.0,76.9,4.1,4.9,4.4,3.8,95.4674157303371,25.1102040816327
80.9,168.0,114.2,2.0,20.7,4.3,9.6,73.1,40.4620181405896
80.8,191.0,114.3,1.9,0.1,0.4,8.1,81.6,31.3313779775774
81.0,183.0,101.7,1.5,0.4,0.6,4.9,81.4,30.3681805966138
80.2,203.0,113.5,3.7,5.1,1.2,4.0,80.4,27.5425271178626
76.3,195.0,147.0,3.3,3.2,0.7,6.8,76.1,38.6587771203156
86.5,180.0,133.1,0.4,15.9,5.6,7.4,78.5,41.0802469135802
82.8,187.0,57.5,3.6,5.8,0.5,8.7,84.4,16.4431353484515
92.3,160.0,50.1,1.0,20.7,3.5,4.8,87.5,19.5703125
72.1,205.0,100.7,1.6,7.0,0.6,4.6,70.8,23.9619274241523
87.3,207.0,103.7,2.7,21.4,0.5,4.5,84.5,24.201264906999
88.1,170.0,83.0,2.1,16.7,5.8,10.2,84.7,28.719723183391
82.5,166.0,64.2,1.5,21.5,0.2,4.5,78.8,23.298011322398
80.9,170.0,90.5,0.7,14.0,5.3,11.3,74.0,31.3148788927336
69.9,175.0,79.9,1.5,0.3,5.9,6.1,69.4,26.0897959183673
80.2,193.0,71.2,4.95212454212454,18.2,4.2,6.7,78.7,19.1146071035464
79.6,180.0,59.1,3.1,0.4,0.5,5.8,80.8,18.2407407407407
77.2,197.0,129.7,4.95212454212454,3.8,5.0,2.4,78.7,33.420082970445
68.6183516483517,178.0,81.5,2.7,19.6,4.3,6.1,64.8674157303371,25.7227622774902
79.6,192.0,96.0,4.7,2.3,0.1,10.5,81.3,26.0416666666667
88.5,189.0,63.4,3.0,13.1,3.4,12.3,85.8,17.7486632513088
87.5,168.0,103.2,2.1,14.5,1.4,7.9,85.5,36.5646258503401
86.3,173.0,121.6,0.8,0.5,0.4,7.5,84.8,40.6294897925089
80.7,164.0,80.1,3.4,13.1,1.7,2.1,80.5,29.7813801308745
71.5,180.0,135.8,3.6,1.5,1.0,5.5,71.7,41.9135802469136
86.5,184.0,80.0,1.2,0.0,0.7,6.1,86.8,23.6294896030246
77.8,196.0,124.7,2.1,19.2,0.8,3.0,71.3,32.460433152853
87.6,198.0,77.3,4.95212454212454,2.4,0.4,9.8,90.5,19.7173757779818
74.3,172.0,124.8,2.0,21.4,1.2,8.0,68.4,42.1849648458626
90.3,191.0,83.7,3.0,10.8,0.7,3.8,88.2,22.9434500150763
79.7,186.0,113.7,0.9,9.9,0.2,7.4,77.7,32.8650711064863
74.1,198.0,50.3,2.2,21.6,4.1,8.7,68.1,12.830323436384
91.0,191.0,82.2,3.4,0.1,1.1,1.9,93.5,22.5322770757381
79.6,164.0,56.3,1.7,16.9,0.4,2.6,75.5,20.9324806662701
68.6183516483517,197.0,58.6,3.3,13.6,3.2,6.7,64.8674157303371,15.0995903012188
79.1,191.0,97.1,1.5,7.2,5.5,3.4,76.6,26.6165949398317
89.5,195.0,139.6,4.6,19.9,0.3,9.7,87.1,36.7126890203813
95.1,164.0,74.9,1.6,0.4,0.9,9.2,94.7,27.848007138608
84.0,195.0,103.5,2.8,4.2,5.2,4.3,82.4,27.2189349112426
80.3,174.0,127.1,2.7,9.6,1.6,7.9,77.4,41.98044655833
78.0,164.0,76.3,2.3,14.1,5.1,3.0,72.9,28.3685306365259
81.1,172.0,120.1,1.6,1.0,3.0,12.0,79.7,40.5962682531098
85.5,207.0,62.8,3.1,7.2,6.0,3.6,83.6,14.6561179957525
79.2,205.0,138.5,1.2,3.4,1.9,6.7,77.7,32.9565734681737
76.9,174.0,113.3,4.9,1.3,1.8,8.4,79.0,37.4223807636412
83.9,185.0,82.1,0.9,14.2,5.4,5.3,81.4,23.9883126369613
90.0,178.0,83.0,4.95212454212454,20.8,0.5,2.8,89.4,26.1961873500821
84.8,201.0,88.6,4.1,11.4,2.4,5.5,84.3,21.9301502438058
71.5,169.0,120.1,1.6,16.0,4.9,5.9,65.7,42.0503483771577
85.7,191.0,129.1,1.6,15.3,0.5,6.3,80.9,35.3882843123818
86.5,191.0,72.5,4.95212454212454,4.0,4.9,5.5,88.7,19.8733587346838
75.6,169.0,130.2,1.6,10.4,0.4,7.4,71.6,45.58663912328
84.2,188.0,51.4,3.0,19.2,4.4,12.4829548229548,82.2,14.5427795382526
81.2,176.0,109.5,2.4,0.4,5.5,0.8,79.9,35.3499483471074
93.2,170.0,53.4,2.1,0.4,0.1,4.3,94.9,18.477508650519
74.4,177.0,73.3,4.2,12.7,0.7,5.3,73.9,23.3968527562322
79.8,169.0,57.2,2.4,3.2,1.9,2.3,81.0,20.0273099681384
78.1,200.0,68.5,1.6,14.8,2.8,5.3,74.7,17.125
88.0,181.0,93.3,3.4,9.1,0.0,3.5,87.5,28.4789841579927
95.6,162.0,80.9,1.5,1.5,5.5,1.9,95.2,30.8260935832952
86.2,173.0,79.2,2.3,11.1,0.6,4.0,84.9,26.4626282201209
81.7,177.0,97.1,2.0,18.0,0.7,3.4,75.8,30.9936480577101
84.9,179.0,118.2,2.8,6.2,0.3,8.4,84.2,36.8902343871914
73.4,169.0,145.3,0.9,17.5,1.8,3.1,64.8674157303371,46.1016058693084
83.2,190.0,122.2,0.7,9.7,0.5,4.1,81.6,33.8504155124654
68.6183516483517,178.0,87.1,1.1,17.6,0.2,3.7,64.8674157303371,27.4902158818331
78.9,178.0,55.2,1.4,4.4,0.1,4.5,78.3,17.4220426713799
93.9,200.0,75.0,2.1,4.2,0.8,6.2,94.4,18.75
82.6,197.0,86.2,2.9,9.6,3.5,1.9,83.4,22.2113427297792
82.7,177.0,127.7,1.2,4.5,5.1,10.6,79.5,40.7609563024674
83.6,185.0,55.4,2.3,11.6,2.0,3.2,83.0,16.1869978086194
73.6,184.0,58.9,4.95212454212454,8.8,0.3,11.4,74.4,17.3972117202268
95.9183516483517,186.0,50.8,1.4,6.0,1.6,5.0,95.4674157303371,14.6837784714996
94.2,181.0,151.330941621886,4.3,16.6,0.3,4.7,91.8,46.1016058693084
87.4,192.0,141.4,1.5,10.6,0.8,4.1,83.9,38.3572048611111
95.9183516483517,170.0,122.9,3.9,11.1,4.6,3.7,95.4674157303371,42.5259515570934
95.9183516483517,167.0,88.5,1.4,11.0,0.4,5.3,95.4,31.7329413030227
79.2,175.0,64.0,2.0,0.4,2.1,2.4,80.5,20.8979591836735
70.6,171.0,58.3,3.5,5.9,4.6,3.7,71.3,19.937758626586
78.6,193.0,128.7,2.3,3.3,0.1,3.8,78.4,34.5512631211576
77.2,177.0,88.4,1.9,6.1,0.4,8.0,76.7,28.2166682626321
93.7,193.0,89.8,1.7,12.6,4.1,8.9,90.4,24.108029745765
76.5,169.0,51.7,1.2,12.1,1.3,0.8,72.8,18.1016070865866
68.6183516483517,181.0,61.7,2.1,0.5,4.1,8.0,68.2,18.8333689447819
90.8,193.0,114.8,4.2,7.7,3.7,10.4,91.0,30.8196193186394
80.5,188.0,82.1,2.0,1.1,0.4,5.4,81.3,23.2288365776369
90.7,198.0,106.1,4.6,5.7,0.2,9.9,93.0,27.0635649423528
84.5,178.0,57.3,2.2,5.2,3.8,7.2,83.3,18.0848377730085
81.8,158.0,143.6,3.8,15.2,0.8,10.5,74.7,46.1016058693084
91.3,198.0,69.2,2.4,20.3,0.8,8.0,90.2,17.6512600755025
84.3,163.0,61.8,2.6,5.9,2.0,0.9,85.3,23.260190447514
79.0,186.0,92.1,2.0,15.8,0.3,11.4,75.1,26.6215747485258
78.3,162.0,125.1,3.5,0.2,0.7,7.1,78.3,46.1016058693084
77.2,188.0,64.9,3.5,1.8,0.2,12.2,77.3,18.3623811679493
81.5,169.0,136.3,4.95212454212454,7.5,1.7,3.5,81.3,46.1016058693084
68.6183516483517,188.0,114.7,3.7,8.8,2.5,10.1,65.5,32.4524671797193
87.8,177.0,83.0,4.8,10.6,0.7,6.2,88.7,26.4930256312043
85.7,203.0,73.4,2.7,19.8,2.0,7.4,79.5,17.811643087675
76.1,188.0,93.5,2.6,19.4,1.6,12.4829548229548,71.1,26.4542779538253
82.7,163.0,137.6,1.5,18.9,0.2,5.4,72.0,46.1016058693084
80.6,185.0,89.0,1.4,6.0,0.7,1.7,79.8,26.0043827611395
72.6,186.0,53.1,4.6,0.3,1.4,12.4829548229548,74.1,15.3485952133195
77.3,167.0,78.0,0.7,5.4,4.3,11.9,75.0,27.968016063681
90.6,197.0,122.9,2.9,0.6,0.9,6.2,91.3,31.667912082249
81.1,166.0,60.8,3.7,4.3,5.3,3.9,81.8,22.0641602554798
80.4,183.0,67.0,0.9,7.0,0.3,10.4,78.9,20.0065693212697
83.5,176.0,83.3,4.7,12.1,3.9,3.5,82.2,26.8917871900826
78.5,194.0,63.5,0.9,0.2,0.7,3.9,79.0,16.8721436922096
87.4,188.0,139.7,1.5,8.8,1.1,5.6,84.4,39.5258035310095
87.8,184.0,55.7,2.7,11.6,1.9,12.4829548229548,84.9,16.4520321361059
77.6,183.0,60.8,0.9,16.7,0.7,4.9,76.6,18.1552151452716
95.9183516483517,161.0,107.1,0.3,20.9,3.4,10.4,95.2,41.3178503915744
78.7,209.0,70.0,2.7,8.9,0.5,11.9,77.2,16.0252741466542
68.6183516483517,159.0,58.0,2.9,15.7,0.5,12.4829548229548,64.8674157303371,22.9421304537004
95.9183516483517,198.0,69.3,2.4,11.0,0.5,9.8,95.4674157303371,17.6767676767677
77.0,184.0,53.9,1.1,8.5,1.6,2.0,73.8,15.9203686200378
78.0,181.0,110.6,4.9,19.4,0.2,6.0,77.5,33.7596532462379
84.2,189.0,69.5,1.5,5.1,1.3,6.1,83.3,19.456342207665
86.6,199.0,86.9,0.7,21.3,5.2,8.6,79.5,21.9438903058004
74.8,187.0,60.1,2.2,6.9,4.2,4.2,73.3,17.1866510337728
81.1,197.0,109.0,4.2,14.6,0.5,6.0,79.5,28.0862686490247
85.4,158.0,51.5,2.1,6.2,2.0,10.3,84.2,20.62970677776
95.9183516483517,196.0,89.0,1.9,17.6,0.4,3.8,93.2,23.1674302374011
80.5,192.0,128.5,2.0,13.3,5.2,2.0,76.9,34.8578559027778
85.2,185.0,96.2,1.5,19.9,6.0,7.1,78.7,28.1081081081081
82.3,203.0,106.0,1.1,0.3,2.2,8.9,81.5,25.7225363391492
72.6,189.0,81.2,2.3,7.3,2.9,9.7,72.6,22.7317264354301
74.1,169.0,69.6,2.8,4.7,0.1,8.2,75.4,24.368894646546
80.0,193.0,72.8,1.6,0.8,4.4,4.3,79.7,19.5441488362104
80.6,180.0,54.6,3.3,14.9,3.3,6.9,78.5,16.8518518518519
82.3,195.0,104.7,1.6,16.3,4.3,6.7,76.8,27.534516765286
81.5,184.0,78.9,1.4,0.0,1.0,10.9,81.3,23.304584120983
91.9,202.0,101.2,1.1,6.9,2.7,4.5,88.5,24.8014900499951
68.6183516483517,169.0,78.4,3.4,0.9,1.3,2.7,66.8,27.4500192570288
79.0,176.0,54.2,1.6,5.6,2.5,3.8,78.2,17.4974173553719
76.4,174.0,90.9,2.39530374306198,21.7,0.4,3.7,71.0,30.0237812128419
86.2,162.0,57.3,2.1,13.7,0.5,10.6,83.2,21.8335619570187
81.9,189.0,125.8,1.3,2.1,0.4,7.6,81.3,35.217379132723
95.9183516483517,201.0,122.8,3.9,14.7,0.4,3.5,95.4674157303371,30.3952872453652
90.2,177.0,146.7,1.7,5.7,3.5,6.7,85.4,46.1016058693084
72.4,185.0,103.1,0.4,12.7,5.9,11.1,68.2,30.1241782322863
82.5,197.0,56.9,2.5,0.7,4.4,6.8,83.5,14.6615475791698
83.0,187.0,104.3,1.5,17.6,1.7,10.2,78.5,29.8264176842346
83.0,166.0,67.7,1.4,17.4,1.6,4.3,80.5,24.5681521265786
84.4,205.0,151.330941621886,4.0,16.7,2.2,8.1,82.4,37.1921475312314
81.4,188.0,67.5,3.9,2.9,4.7,5.9,83.1,19.0980081484835
84.0,171.0,97.8,3.9,7.1,2.0,11.8,83.0,33.4461885708423
77.1,180.0,70.3,1.5,0.3,4.4,7.8,76.5,21.6975308641975
95.9183516483517,178.0,60.1,2.5,2.8,3.7,4.7,95.4674157303371,18.9685645751799
81.4,194.0,111.0,0.9,12.1,1.2,7.6,79.0,29.4930385800829
79.8,164.0,91.7,0.9,6.5,6.0,2.9,76.3,34.0942891136228
92.0,202.0,54.7,1.7,21.1,5.2,3.7,83.6,13.4055484756396
85.0,188.0,111.1,1.0,2.8,0.7,5.1,84.1,31.4339067451335
87.5,178.0,61.4,3.2,14.8,2.6,5.6,86.6,19.3788663047595
68.6183516483517,199.0,99.9,1.1,21.5,0.9,5.6,64.8674157303371,25.2266356910179
79.3,170.0,62.1,4.8,17.7,4.6,5.8,74.7,21.4878892733564
81.8,205.0,103.0,2.3,0.3,5.0,4.4,82.2,24.5092207019631
78.1,193.0,59.4,0.6,6.7,1.8,6.7,76.1,15.9467368251497
88.1,196.0,63.6,4.3,19.4,4.2,5.0,85.5,16.5556018325698
87.8,210.0,108.8,4.95212454212454,19.8,1.6,6.4,84.3,24.671201814059
79.7,194.0,123.6,1.3,13.7,4.2,4.0,74.8,32.8408970134977
78.6,160.0,111.4,4.5,17.9,5.0,6.9,75.0,43.515625
73.0,176.0,85.8,3.3,12.0,2.1,8.7,71.4,27.6988636363636
89.4,171.0,59.0,3.7,7.7,5.4,2.1,89.0,20.1771485243323
91.9,179.0,115.9,1.9,8.6,2.3,1.0,89.6,36.1724041072376
79.3,197.0,87.3,2.0,14.3,4.7,4.2,76.2,22.4947821381638
68.6183516483517,201.0,151.330941621886,1.1,1.0,3.5,5.5,65.0,39.6772357119873
68.6183516483517,171.0,86.0,4.8,8.7,1.6,3.1,70.1,29.4107588659759
73.5,169.0,93.5,1.8,20.0,0.4,6.0,70.3,32.73694898638
88.3,166.0,127.0,0.7,18.1,3.9,4.6,79.0,46.0879663231238
86.6,187.0,92.7,1.7,1.4,0.7,6.8,87.0,26.5091938574166
80.9,181.0,96.4,1.8,10.8,1.9,4.5,78.2,29.4252312200482
77.1,194.0,68.3,2.5,13.3,4.3,12.0,72.3,18.1475183335105
80.1,177.0,83.2,1.3,11.4,5.5,6.0,75.4,26.5568642471831
84.4,193.0,87.6,2.7,0.4,4.3,7.8,85.4,23.517409863352
89.0,193.0,107.5,2.6,4.6,0.2,4.7,88.5,28.8598351633601
91.2,183.0,73.0,1.1,11.4,5.1,1.6,89.8,21.7982023948162
78.3,202.0,128.0,2.2,13.3,0.8,8.5,74.0,31.3694735810215
89.6,190.0,111.4,2.3,15.0,4.5,4.7,85.0,30.8587257617729
72.8,183.0,124.6,2.4,1.1,1.1,10.1,71.8,37.2062468273164
72.9,196.0,119.9,1.4,5.7,4.7,7.8,71.2,31.2109537692628
88.3,158.0,120.9,1.0,7.3,2.8,11.0,83.4,46.1016058693084
79.3,176.0,78.0,1.0,20.6,4.9,7.0,71.7,25.1807851239669
68.6183516483517,165.0,103.4,1.9,10.1,1.7,3.9,66.2,37.979797979798
94.5,199.0,104.3,4.5,14.9,1.1,4.7,91.8,26.3377187444761
80.4,179.0,130.8,3.5,4.0,4.7,9.3,77.2,40.8226959208514
81.5,179.0,80.0,1.5,0.8,1.3,5.3,81.3,24.9680097375238
75.9,193.0,78.6,3.3,14.2,5.2,2.7,73.4,21.1012376171172
83.6,176.0,80.8,1.8,18.4,1.0,3.9,80.1,26.0847107438017
83.1,177.0,88.1,2.6,20.5,4.0,6.1,78.3,28.1209103386639
84.9,193.0,79.7,2.2,0.7,1.8,7.5,86.0,21.3965475583237
77.1,179.0,119.1,1.0,5.8,0.5,6.4,75.0,37.1711244967385
95.2,169.0,68.1,1.9,17.3,1.3,12.2,91.7,23.8437029515773
78.3,172.0,125.1,4.3,5.7,0.5,6.1,77.3,42.2863710113575
86.1,170.0,60.9,1.6,2.6,6.0,7.6,84.2,21.0726643598616
83.7,181.0,61.2,2.3,16.3,1.8,5.5,77.5,18.680748450902
84.8,197.0,86.5,3.8,1.1,1.0,7.1,87.0,22.2886443866114
82.0,194.0,129.1,1.7,2.1,3.9,10.7,80.7,34.3022637899883
95.9183516483517,195.0,93.5,4.4,0.3,0.2,8.7,95.4674157303371,24.5890861275477
87.2,199.0,82.2,1.9,17.7,0.9,5.9,84.4,20.7570515896063
76.9,190.0,134.2,2.5,9.3,4.3,6.5,75.8,37.1745152354571
76.4,166.0,90.8,4.6,9.1,0.6,7.9,77.2,32.9510814341704
81.6,179.0,77.4,0.7,21.7,0.5,11.8,74.9,24.1565494210543
71.6,179.0,77.0,1.5,18.2,2.0,4.0,67.3,24.0317093723667
80.6,162.0,135.2,3.2,9.8,1.7,6.7,77.5,46.1016058693084
73.4,191.0,151.330941621886,1.4,15.6,4.6,3.2,68.9,43.7213892163044
89.7,181.0,132.8,2.5,14.2,2.2,6.1,85.5,40.5360031745063
73.6,164.0,90.9,1.3,14.1,0.6,8.4,71.0,33.7968471148126
85.4,198.0,145.6,0.5,20.5,0.7,4.9,78.3,37.1390674420977
71.9,192.0,140.2,1.4,17.4,0.5,8.4,67.0,38.0316840277778
72.5,203.0,65.5,3.7,21.1,3.2,10.5,66.6,15.8945861340969
74.7,163.0,58.8,2.2,16.0,2.3,2.6,70.9,22.1310549888968
76.1,197.0,107.5,0.3,9.0,3.0,12.4829548229548,72.5,27.6997603648638
79.4,186.0,78.3,2.7,3.1,3.5,8.3,77.7,22.6326742976067
79.7,160.0,102.3,2.0,0.3,0.9,5.5,79.2,39.9609375
85.1,175.0,121.6,0.1,0.1,0.8,3.4,83.3,39.7061224489796
89.2,194.0,56.3,2.9,21.8,1.4,3.4,85.0,14.9590817302583
85.6,194.0,69.7,2.1,14.3,5.9,5.4,82.6,18.5195026038899
95.9183516483517,202.0,64.4,4.95212454212454,4.0,4.0,10.9,95.4674157303371,15.7827663954514
95.9183516483517,192.0,97.7,1.5,5.3,0.5,5.5,95.4674157303371,26.5028211805556
95.9183516483517,167.0,96.0,1.6,8.6,2.1,3.3,95.4674157303371,34.4221736168382
82.9,183.0,71.2,1.3,4.8,4.6,7.6,81.6,21.2607124727522
68.6183516483517,184.0,93.3,1.8,18.0,0.5,5.9,64.8674157303371,27.5578922495274
89.5,185.0,133.3,3.0,2.9,0.4,3.2,90.0,38.9481373265157
80.4,180.0,118.1,2.8,4.0,0.3,5.4,78.7,36.4506172839506
90.3,204.0,73.6,1.6,6.9,5.0,8.6,87.5,17.6855055747789
90.6,184.0,54.3,3.0,11.2,4.2,2.7,90.3,16.0385160680529
81.1,203.0,63.2,3.4,3.3,4.3,9.7,80.9,15.3364556286248
78.7,191.0,63.6,2.4,16.4,0.1,9.2,75.7,17.4337326279433
86.0,181.0,111.4,1.3,4.4,0.6,10.8,84.2,34.0038460364458
84.4,193.0,83.3,2.2,5.7,0.3,6.1,84.3,22.3630164568176
77.5,187.0,135.6,1.2,13.6,3.1,6.7,73.7,38.7772026652178
74.9,202.0,91.8,1.6,10.8,0.4,7.4,72.1,22.4977943338888
81.4,182.0,60.4,0.8,15.4,1.2,2.7,78.9,18.2345127400072
68.6183516483517,200.0,111.7,3.3,19.3,3.2,6.4,64.8674157303371,27.925
82.6,165.0,99.6,3.5,12.7,0.1,4.9,81.0,36.5840220385675
77.5,175.0,81.2,4.95212454212454,12.0,5.7,6.5,76.9,26.5142857142857
69.9,188.0,90.3,2.0,15.8,0.6,6.7,67.7,25.5488909008601
77.0,189.0,86.2,1.5,21.5,5.9,5.2,71.5,24.1314632849024
95.3,162.0,92.7,1.8,0.3,0.6,3.2,95.3,35.3223593964335
86.0,187.0,73.9,3.0,8.6,2.1,5.5,84.5,21.1330035174011
68.6183516483517,202.0,51.3,2.9,17.2,1.9,8.6,64.8674157303371,12.5722968336438
79.2,182.0,129.5,3.8,20.4,4.7,7.1,75.5,39.0955198647506
76.2,190.0,76.9,2.9,11.5,2.3,4.3,75.3,21.3019390581717
89.5,193.0,97.5,0.3,0.2,5.4,8.4,87.8,26.1751993342103
68.6183516483517,179.0,100.8,2.1,8.5,4.1,12.0,65.6,31.45969226928
95.3,188.0,78.6,2.4,2.9,4.7,7.7,94.9,22.2385694884563
84.7,200.0,94.8,1.7,6.5,1.0,3.5,84.3,23.7
86.4,175.0,79.7,1.3,0.8,2.3,5.4,85.9,26.0244897959184
84.1,187.0,109.8,2.9,14.7,5.1,10.9,81.1,31.3992393262604
79.8,164.0,151.330941621886,1.5,10.9,1.3,4.5,72.1,46.1016058693084
78.4,203.0,59.3,1.3,21.6,5.8,7.2,71.2,14.3900604236939
88.7,156.880283410701,97.7,3.1,0.1,3.6,5.3,89.8,40.6659729448491
84.0,185.0,74.0,2.5,20.9,4.6,5.8,77.8,21.6216216216216
80.7,185.0,61.8,3.3,20.2,3.2,8.6,75.3,18.0569758948137
86.5,189.0,93.6,3.5,5.4,3.9,10.1,87.2,26.2030738221214
85.4,182.0,53.4,3.2,12.1,1.0,9.7,84.3,16.1212413959667
79.7,184.0,84.1,4.3,1.1,1.0,10.0,81.7,24.8405009451796
82.3,196.0,71.7,4.7,0.9,2.0,5.2,86.4,18.6640982923782
95.9183516483517,178.0,86.8,3.9,15.5,4.2,6.0,92.9,27.3955308673147
81.3,191.0,91.1,1.9,14.6,4.8,3.8,75.7,24.9719031824785
68.8,200.0,102.0,3.8,13.9,4.3,11.1,66.4,25.5
77.7,204.0,54.7,4.0,15.6,2.3,5.9,76.2,13.1439830834295
83.1,187.0,85.8,3.6,18.5,0.4,6.9,80.6,24.5360176156024
83.0,179.0,57.0,1.1,2.1,2.1,4.2,82.8,17.7897069379857
68.6183516483517,208.0,129.7,3.9,9.8,0.3,6.8,64.8674157303371,29.9787352071006
68.6183516483517,169.0,70.1,1.3,4.8,5.7,5.1,66.0,24.5439585448689
83.9,178.0,52.0,0.8,20.4,4.2,6.7,76.1,16.4120691831839
79.3,171.0,53.0,2.7,1.1,1.1,6.9,80.8,18.1252351150781
91.0,192.0,90.6,1.8,19.1,2.3,8.3,84.9,24.5768229166667
81.8,186.0,97.1,3.1,2.0,0.9,8.0,83.5,28.0668285350908
80.6,206.0,50.7,3.1,0.5,0.3,6.9,81.9,11.9474031482703
79.1,190.0,68.6,4.95212454212454,13.7,5.4,5.8,76.9,19.0027700831025
87.0,167.0,96.5,4.6,20.8,2.1,4.9,84.3,34.6014557710925
72.3,175.0,88.1,1.8,6.7,3.4,5.6,70.2,28.7673469387755
